word,Ambiguity,N,Entropy,Dissimilarity,Dominance
hermit,0.5212865274070748,6,0.646080726185447,0.8068442630765741,0.4777070063694267
hernia,0.5717583913241037,5,0.7901825292164999,0.7235776167957381,0.4705882352941176
heroic,0.4153019094244712,4,0.5648190675809814,0.7352830902170755,0.7692307692307693
heroin,0.2723950272922077,2,0.3048913304923675,0.8934167686969594,0.9455782312925172
heroine,0.7971832394404303,3,0.9467890455088772,0.8419861248098439,0.4496124031007752
heroism,0.3039106433901989,3,0.4415611452690479,0.6882640074796955,0.8636363636363636
hesitant,0.5614457155266841,4,0.8674577149725289,0.6472312204226165,0.4452554744525547
hesitate,0.6010048035164275,5,0.7975038931090545,0.753607360051148,0.45
hesitation,0.5068820945396404,3,0.7308162010749476,0.6935835491797724,0.7099236641221374
hiccup,0.6945167384694879,4,0.8175476199129879,0.8495122749466334,0.5
hick,0.5360695305889673,3,0.8917027476854862,0.6011751471893471,0.4901960784313725
hide,0.5949418811688196,5,0.7149396253749599,0.8321568144398126,0.6382978723404256
hideous,0.294557148793947,2,0.512142399277117,0.5751469692993805,0.8859060402684564
hierarchy,0.7010797925798692,6,0.9010572271987766,0.7780635584705303,0.3012048192771084
high,0.2652675368188294,3,0.3500341486603475,0.7578333080759768,0.8982035928143712
highlight,0.6047028249987988,5,0.7560612892714397,0.7998066209440589,0.4645669291338583
highness,0.3323923168199549,3,0.4927931198680396,0.674506813140904,0.8203592814371258
highway,0.2996044278246279,2,0.3298460702071463,0.908315893036026,0.9393939393939394
hijack,0.5669647531042923,5,0.7114511753420208,0.7969130880017612,0.5449101796407185
hike,0.6052272950958844,5,0.9278936817601998,0.6522593126701517,0.3470588235294117
hilarious,0.0,1,0.0,0.0,1.0
hill,0.4832290571124198,3,0.772615350830448,0.6254458400199007,0.6736111111111112
hinder,0.1311914593107664,2,0.2745726653977338,0.4778023301071441,0.952755905511811
hindsight,0.6708880251102926,7,0.9056897046138076,0.7407482073524991,0.2338709677419354
hinge,0.3927988165056081,6,0.5336162374532385,0.7361073163371075,0.7384615384615385
hint,0.3264898232038602,3,0.4022892374653185,0.8115798107375592,0.8796296296296297
hip,0.5554914061754157,4,0.6987175580830303,0.7950156679895618,0.4682539682539682
hippie,0.655597408295496,4,0.854043049545555,0.7676397678598825,0.4
hire,0.4847554272448552,5,0.6689082524755986,0.7246964369938593,0.660377358490566
historic,0.4328379799626501,4,0.5513147188340196,0.7851014405674911,0.7711864406779662
historical,0.4860939442344336,5,0.5931867666960599,0.8194618820340288,0.7102803738317757
history,0.7386696880489426,2,0.9982994837029028,0.7399279475824843,0.5242718446601942
hit,0.6297081418998436,5,0.8194179297242852,0.7684822592443462,0.4217687074829932
hitch,0.7113171381479004,5,0.845372913855202,0.8414240940179176,0.3409090909090909
hoarse,0.6205678332345116,4,0.7441620945312256,0.8339148658538292,0.6242774566473989
hoax,0.4960620466561056,2,0.9394532068181356,0.5280327354847552,0.6438356164383562
hobby,0.8105836638475358,5,0.9379114876439592,0.8642432409946572,0.3571428571428571
hockey,0.4297951527579852,3,0.6428480961783646,0.6685796462851066,0.7046632124352331
hoe,0.2345999124501527,2,0.2563447740991361,0.9151733764598844,0.956896551724138
hog,0.2948239808814515,5,0.3784916366375799,0.7789445058828517,0.8553459119496856
holder,0.4826770302842332,3,0.6091798776480637,0.7923390906274914,0.7741935483870968
hole,0.2523729617467952,2,0.5547781633412735,0.4549078864727183,0.8709677419354839
holiness,0.3028549415877195,3,0.3733814542506719,0.811114044738805,0.8944099378881988
hollow,0.3974875338301446,2,0.5774010719276959,0.688408028934036,0.8625954198473282
holly,0.0,1,0.0,0.0,1.0
holster,0.6048446187364211,4,0.8011863918499665,0.7549362107109863,0.5654761904761905
holy,0.4915160420377721,2,0.5463212130330969,0.8996832455195098,0.8740157480314961
homage,0.5453314530308084,4,0.8045875352302277,0.6777776551991515,0.5416666666666666
home,0.1640124125718108,2,0.1996598183820234,0.8214592896102615,0.968944099378882
homeland,0.6699159698940657,2,0.9888642043472526,0.6774600263099582,0.5620437956204379
homeless,0.6495626947500653,6,0.8009053884616874,0.8110354907184374,0.5074626865671642
homely,0.596635385820812,4,0.7838779514626741,0.761133011468842,0.5347222222222222
homework,0.377974319432178,3,0.6480016190499651,0.5832922454519882,0.75
homicide,0.3113403002628873,3,0.4983028952009536,0.6248013071192999,0.8232323232323232
homosexual,0.4641631142091023,3,0.6496612232864092,0.7144694766621028,0.6787878787878788
honest,0.3878954218948581,4,0.4931664920453581,0.7865405053901798,0.7954545454545454
honesty,0.3986641119609648,4,0.6034370389174858,0.660655687751839,0.7461538461538462
honeymoon,0.712235276838553,2,0.8314743880097293,0.8565931640340785,0.7368421052631579
hood,0.5620690949433835,6,0.7615033263272737,0.7381045827524348,0.5636363636363636
hoof,0.5735051932251607,4,0.8167589943222769,0.7021718734803022,0.4644808743169399
hook,0.3367937498363882,5,0.403648686736861,0.8343734561830605,0.8427672955974843
hooker,0.4456909217297555,4,0.5571974520835989,0.7998796836976318,0.7615384615384615
hoot,0.6619918550033906,4,0.844241152577341,0.7841264939317745,0.4967741935483871
hop,0.2826255773808703,4,0.3346980116409304,0.8444196486117035,0.8894736842105263
hope,0.6322337104908073,5,0.8988029373885867,0.7034174947488725,0.3823529411764705
hopeful,0.54298735138189,3,0.8507047654098329,0.6382794283752509,0.5903614457831325
hopeless,0.3752300349167021,2,0.499915958164528,0.7505862311224913,0.89
horizontal,0.445824185162845,3,0.8998549148485168,0.4954400735121793,0.5533333333333333
hormone,0.4320978508413101,5,0.5256476293871756,0.8220294864547755,0.768595041322314
horny,0.4480709812909532,4,0.5062593561350699,0.8850621245040416,0.8037383177570093
horoscope,0.4631937029662646,4,0.5590258663833109,0.8285729352077309,0.7734375
horrendous,0.0,1,0.0,0.0,1.0
horrible,0.2350073315896917,4,0.3150737143055145,0.7458804746936598,0.8992805755395683
horrid,0.2976017206796287,2,0.5032583347756459,0.5913498100578911,0.8888888888888888
horrific,0.5311948407904127,4,0.8287396390410678,0.6409670972237513,0.5163398692810458
horrifying,0.4710760440893914,3,0.6457677541662257,0.7294821412964712,0.6851851851851852
horror,0.6650558570022391,3,0.8742561731804649,0.7607105072908162,0.4797687861271676
horse,0.265384383559593,3,0.3057517944230248,0.8679732658982169,0.9194630872483222
horseshoe,0.7468769272847657,3,0.9401262783425708,0.7944431982068401,0.4585987261146497
hospital,0.331708796020716,3,0.4280160871023158,0.7749914220897546,0.8701298701298701
hospitality,0.652629339006296,4,0.8164293288604765,0.7993702772990742,0.4848484848484848
host,0.5213198241317951,5,0.5928037716427155,0.8794138112299259,0.7153284671532847
hostage,0.6304513181164981,7,0.8079923213664458,0.7802689474205682,0.4885496183206106
hostess,0.6925616774308798,4,0.8577023789295929,0.8074615326299927,0.5130434782608696
hostile,0.2940720646050819,2,0.4138168503036337,0.7106333741347401,0.9166666666666666
hotel,0.1862272550149103,3,0.2243373163732216,0.830121613405997,0.9463087248322148
hound,0.4688636088315563,3,0.5449310183432234,0.8604091032605594,0.8
hour,0.2075133847590011,2,0.4334884632446066,0.4787056689024422,0.9108910891089108
house,0.0,1,0.0,0.0,1.0
household,0.337999245762521,2,0.4236805715709105,0.7977690468772198,0.913793103448276
housewife,0.5434708932535758,5,0.6740319994244238,0.806298356335696,0.6466165413533834
housework,0.4630159627216046,3,0.5722482691066881,0.8091172795409214,0.7964071856287425
housing,0.2281953055314524,2,0.3322866302216151,0.6867423626983125,0.9387755102040816
hover,0.5664964068413242,4,0.7746934852284839,0.7312523180367843,0.5202702702702703
hovercraft,0.6630235402245142,2,0.8691375806126379,0.762852228478214,0.7096774193548387
howl,0.604309891301504,4,0.8317797799488301,0.7265263064445739,0.5333333333333333
hue,0.2818830400322719,2,0.4244051447248036,0.6641838430470792,0.9135802469135802
hug,0.0,1,0.0,0.0,1.0
huge,0.1494898249994936,2,0.1959092708736049,0.7630564104132682,0.9696969696969696
hull,0.310723005305573,3,0.3493385645569153,0.8894609322611705,0.9035087719298246
humane,0.6267766213959469,5,0.7889310698096802,0.7944630974505149,0.5481481481481482
humanity,0.5271249126233142,4,0.6975279709676084,0.7557043366907399,0.6198347107438017
humble,0.5914107833825768,6,0.6842801968103869,0.8642816000511204,0.6228070175438597
humid,0.1248291296484378,2,0.166704137627543,0.7488064269126657,0.9753694581280788
humidity,0.2820193377237564,2,0.3697863110750616,0.7626548881808399,0.9289617486338798
humiliate,0.3333790291197371,4,0.609862053983075,0.5466466177759424,0.6938775510204082
humiliation,0.2698236146829753,4,0.3642722264604436,0.7407197010455462,0.8771929824561403
humility,0.4863488742348747,4,0.6091400899671016,0.7984187582550041,0.7321428571428571
hump,0.6600002422364308,7,0.7874913992450946,0.8381046991359151,0.5229885057471264
hunch,0.735398857086353,4,0.9308986706094282,0.7899880838855554,0.4049079754601227
hundred,0.5968709734383575,6,0.8782696460486714,0.6795987725679414,0.3782051282051282
hungry,0.2005514698724797,2,0.2311498003550482,0.8676255379171032,0.962406015037594
hunk,0.5236661981961505,5,0.7498144373139969,0.6983943921806041,0.5084745762711864
hunting,0.6531089876621211,3,0.7667615838718795,0.8517758341049739,0.5886524822695035
hurdle,0.6552835715352041,4,0.9245149149669571,0.7087863710220665,0.4277108433734939
hurl,0.1491005664444408,2,0.2090598056685245,0.7131957573941674,0.967032967032967
hurricane,0.1763678677747736,2,0.2652619074982422,0.6648820007295708,0.9548872180451128
hurry,0.225937259461103,4,0.3241320443410502,0.6970531405508704,0.8947368421052632
hurt,0.0,1,0.0,0.0,1.0
hurtful,0.575877945547496,5,0.8713059565127962,0.6609365415706745,0.3493975903614458
husband,0.0,1,0.0,0.0,1.0
hushed,0.3208952949756937,3,0.3762595732887013,0.8528561603653151,0.8881118881118881
husk,0.4539855752388516,4,0.512223472499453,0.8863037318918189,0.7931034482758621
husky,0.6769695553695813,5,0.8391879095751924,0.8066960303470909,0.4850299401197604
hustle,0.5691225392546911,6,0.7076627682423619,0.8042284613449904,0.5447761194029851
hut,0.6406618494403195,4,0.8417540346123423,0.7611033901790171,0.5471698113207547
hydrogen,0.4803700553707836,2,0.8205333939545181,0.5854363258217501,0.7440758293838863
hygiene,0.3997867837194718,2,0.4758988489055415,0.8400667172002831,0.8978102189781022
hymn,0.5430997932215,4,0.6611572042477304,0.8214382142889043,0.5089820359281437
hypnosis,0.701618022622881,8,0.8510581133454492,0.8244067139726454,0.3465346534653465
hypnotic,0.6766140985111097,6,0.7861332778974306,0.8606862443487474,0.495049504950495
hypocrite,0.3611190860741738,5,0.428001342914303,0.8437335350755647,0.8295454545454546
hypocritical,0.295805564135175,4,0.3349625007211562,0.8831005366222235,0.8888888888888888
hypothesis,0.5005995724942136,2,0.9992865526919638,0.5009569789022534,0.5157232704402516
hysteria,0.6589484291256668,6,0.8026633806324031,0.8209524005025544,0.4324324324324324
hysterical,0.6120019183287774,4,0.7690465319165668,0.7957930930441709,0.5798816568047337
ice,0.0,1,0.0,0.0,1.0
iceberg,0.6431783281186076,4,0.8543639549483356,0.752815383178825,0.4414893617021276
iced,0.1590822288701966,2,0.2556347149862065,0.6223029171870509,0.9570552147239264
icing,0.3584410518252669,2,0.5318826028800232,0.6739100882119291,0.8791208791208791
icon,0.7261493891000663,6,0.8484991061340744,0.855804542221079,0.3100775193798449
icy,0.4052792776095477,2,0.4689955935892811,0.8641430391869898,0.9
idea,0.279134409514259,3,0.3853209427465637,0.7244205506313562,0.8875
identical,0.0,1,0.0,0.0,1.0
identification,0.3564637429740306,5,0.4289800314966864,0.8309564940129017,0.8251748251748252
identity,0.6635724327557927,5,0.8887014255431351,0.7466764581256821,0.432
ideology,0.6868232926745481,3,0.8492952944819665,0.8086978664982251,0.4684684684684684
idiot,0.0,1,0.0,0.0,1.0
idiotic,0.0,1,0.0,0.0,1.0
idle,0.6244540716075826,4,0.7620884207677957,0.8193984511383233,0.5954198473282443
idol,0.6163782131336949,6,0.7825205487799101,0.7876831018619755,0.5223880597014925
ignite,0.2612013055647554,3,0.4621340030809885,0.5652068530412383,0.8538011695906432
ignition,0.6929508952724086,3,0.956453650663226,0.7245002356276243,0.4526315789473684
ignorance,0.3357048447566332,4,0.4105426599972061,0.8177100152245269,0.8516129032258064
ignorant,0.1147536331597448,2,0.2108423003185321,0.544262858953728,0.9666666666666668
ignore,0.6640079587825498,8,0.7532054969498677,0.8815760924096724,0.5205479452054794
illegitimate,0.714347489410433,3,0.9852384369344814,0.7250503661155246,0.416
illicit,0.4088276713585264,2,0.5300881414429531,0.7712447032783198,0.879746835443038
illness,0.0,1,0.0,0.0,1.0
illogical,0.5956747792687689,5,0.7502554096473467,0.7939626580616892,0.4782608695652174
illuminate,0.2112199039069753,3,0.3000972305087439,0.7038382311922771,0.92
illumination,0.5162293626474127,2,0.6193821946787638,0.833458512502365,0.8461538461538461
illusion,0.2066108748978227,3,0.3360630818964336,0.6147978936927537,0.9072847682119204
illustrate,0.5865153367116933,2,0.8112781244591328,0.7229522392246364,0.75
illustration,0.2599565254546668,2,0.3747006154617422,0.6937712795969746,0.9276315789473684
image,0.1886926023612432,3,0.2651324575406391,0.7116918241981774,0.9328859060402684
imaginary,0.5839298948323837,6,0.6886252755059944,0.8479646559637508,0.5572519083969466
imagination,0.6123741114580835,5,0.7778823691246632,0.7872322805659895,0.4958677685950413
imaginative,0.4729344345887698,5,0.6606339277320575,0.7158797251184841,0.6532258064516129
imagine,0.0,1,0.0,0.0,1.0
imitate,0.4770626387477975,6,0.6012040850801872,0.7935119713702011,0.6129032258064516
imitation,0.4902642306856722,4,0.6545484128031743,0.7490114116785689,0.5447761194029851
immaculate,0.3247240136479561,2,0.5937911148531525,0.5468657336313663,0.8563218390804598
immature,0.3325853226794904,2,0.4912373418243331,0.6770359139318509,0.8928571428571429
immediate,0.2304214981516253,4,0.2823876599475808,0.8159758050135694,0.912751677852349
immense,0.1660739271399656,2,0.1987074223264627,0.8357711312218501,0.9691358024691358
immigrant,0.4993301091661948,4,0.6579152125256216,0.7589581448487165,0.7027027027027027
immigration,0.6604334554907774,5,0.9060167830643948,0.7289417457113897,0.35
immobile,0.5708804471974862,7,0.6938273617591956,0.8227989823722459,0.5923076923076923
immoral,0.1604565007629098,2,0.2122013275213624,0.7561522005405765,0.9663865546218487
immortal,0.3958719278732359,3,0.6010908664029693,0.6585891584781538,0.7412587412587412
immune,0.5394063017145108,5,0.6903475333261572,0.7813547172619016,0.6358381502890174
immunity,0.5379501075944687,4,0.6369174530838193,0.8446151145487195,0.6935483870967742
impact,0.6825432160511519,7,0.8750941933118447,0.7799654268851077,0.2689655172413793
impartial,0.5388183302382259,4,0.7447990846877258,0.7234411820795106,0.5158730158730159
impatience,0.4655408450656815,3,0.5763535102676622,0.8077349001474484,0.7875
impatient,0.7744468856911076,3,0.987995859084872,0.783856408475676,0.3707865168539326
impede,0.1187727580207423,3,0.3093829860135739,0.3839020353095024,0.9161290322580644
impediment,0.6728480581220533,4,0.9387010494393916,0.7167863064858506,0.3288590604026846
imperative,0.4859893369008075,3,0.7331743641967303,0.6628564235647546,0.7083333333333334
imperfect,0.4908063314242181,4,0.5473486174725848,0.8966978553641843,0.7837837837837838
imperial,0.2484775758524209,3,0.3198648682679807,0.7768204654605834,0.9133858267716536
implication,0.5360917540642914,7,0.7259596019125246,0.7384594854203588,0.4947368421052631
imply,0.4421985366368784,5,0.6266674699183113,0.705635058246315,0.6614173228346457
impolite,0.0,1,0.0,0.0,1.0
import,0.6414838361591851,5,0.8369375662552855,0.7664655788237347,0.5206611570247934
importance,0.4091366191305948,4,0.5072520975338741,0.8065745240280112,0.7974683544303798
important,0.5247049786050012,8,0.6846192824427777,0.7664186388861425,0.594059405940594
impose,0.6793355678814531,2,0.8054848387405956,0.8433871566640765,0.7536231884057971
impossible,0.7495631251060739,2,0.956583276216208,0.7835837649922042,0.6220472440944882
impoverished,0.1730728681837762,2,0.2566220876444775,0.6744270135606962,0.9568345323741008
impressive,0.0,1,0.0,0.0,1.0
imprison,0.1244555763448023,2,0.1686609314966702,0.7379040020732923,0.975
imprisonment,0.1261718081841863,2,0.2006223243127146,0.628902135474811,0.96875
improbable,0.4135913554433916,3,0.559857935127497,0.7387434016617161,0.8110236220472441
improper,0.1781263541020364,3,0.2631457261687657,0.6769114463512017,0.9338235294117648
improve,0.4441159300716938,5,0.5912321408442631,0.7511701401035278,0.7166666666666667
impulsive,0.6059079558196016,3,0.7840755726444731,0.7727672904998675,0.5
inability,0.5628109079308453,4,0.8457194029837467,0.6654818441497452,0.5078125
inaccurate,0.2158811584063156,3,0.2532367127100137,0.8524876037761767,0.9370629370629372
inadequate,0.4151937334300064,3,0.6449905483042077,0.643720647568593,0.7596153846153846
inappropriate,0.3265248626724827,4,0.4484834200813962,0.7280645126484744,0.8367346938775511
incapable,0.5221691002571671,6,0.710234999647195,0.7352060944849965,0.5583333333333333
incense,0.6726686315499285,4,0.7901790106559736,0.8512863825521094,0.461038961038961
incentive,0.6159189362991397,5,0.8265778513979383,0.7451432859681341,0.3944954128440367
incest,0.5436322333614728,4,0.76144304041888,0.7139499667137459,0.5866666666666667
inch,0.2267072533070306,2,0.2998025130558692,0.756188635632894,0.946808510638298
incident,0.6145823538179672,3,0.8032358510945148,0.7651331212128015,0.4921875
inclination,0.6861531235999302,3,0.7601490149874536,0.902656071469428,0.5742574257425742
inclined,0.6204798526560631,5,0.8214726050494906,0.7553262870143814,0.4565217391304347
income,0.0,1,0.0,0.0,1.0
incompetence,0.5449121236343527,4,0.6905261301685734,0.7891260009253046,0.6421052631578947
incompetent,0.3469019022814746,4,0.5492442672060208,0.6315985855367192,0.7795275590551181
incomplete,0.4987349175930405,5,0.6803905735597364,0.7330126797373288,0.6416666666666667
inconsistent,0.4771038878278661,6,0.6173656364173025,0.7728060320891788,0.6835443037974683
inconvenience,0.5593254251941814,5,0.718178010745073,0.778811682933469,0.6186440677966102
incorporate,0.4817624274965489,3,0.8358910930674692,0.57634592770767,0.5666666666666667
incorrect,0.1254796997907149,2,0.1949957093536107,0.643499799081048,0.9698795180722892
increase,0.2809597340844159,3,0.4091847378812508,0.6866329754604703,0.8723404255319149
incredible,0.0,1,0.0,0.0,1.0
indecent,0.463165923195427,3,0.7599779609762694,0.6094465194759636,0.5
indecisive,0.6593458847186756,5,0.7951514587855818,0.829207916848547,0.5
indefinite,0.5659213461766139,4,0.654948078390237,0.8640705497870346,0.6186440677966102
independence,0.2099854968024576,3,0.2602284335372216,0.8069275672461154,0.9347826086956522
independent,0.7226441425030515,5,0.8489869836397496,0.8511840068559766,0.4561403508771929
indicate,0.5803757819541767,5,0.7164915535987667,0.8100245969950199,0.4958677685950413
indication,0.6444203068170911,5,0.8411320132382425,0.7661345623217473,0.3942307692307692
indifferent,0.3787800117236984,7,0.4615916241728921,0.820595504527231,0.7830188679245284
indigenous,0.639303303243586,3,0.870942834625583,0.7340358951554169,0.5602836879432624
indigestion,0.4504475858221471,5,0.5771728927343922,0.7804378748421879,0.7348484848484849
indignant,0.4581524636124082,5,0.7145396807851018,0.6411854735751168,0.6236559139784946
individual,0.2515223362637035,2,0.3241476561692485,0.7759498841860364,0.940828402366864
indulge,0.2441682952423474,3,0.4715866660051745,0.5177591158603035,0.8490566037735849
indulgent,0.5997050038090996,5,0.8068301081022474,0.7432853555994227,0.4215686274509804
industrial,0.6277797145285978,6,0.7764285237607432,0.8085479800353759,0.5151515151515151
industry,0.6212518638947176,4,0.7910930458756151,0.7853082101196956,0.5042016806722689
ineffective,0.5206765392962387,5,0.7462161351737163,0.6977556699106046,0.6052631578947368
inefficient,0.1904604011106196,3,0.2737378619421652,0.6957766081728939,0.9304347826086956
inept,0.5420894779579104,7,0.7984786892764552,0.6789028752277999,0.3455882352941176
inertia,0.5600267417836422,6,0.7813686963857865,0.7167253364180579,0.430379746835443
inevitable,0.6762245562935548,4,0.9381928440189018,0.7207735175178238,0.3939393939393939
inexpensive,0.1294236827972163,2,0.3003914173647818,0.4308501352422131,0.9466666666666668
inexperienced,0.2190661802115665,2,0.3018749587961891,0.725685168074736,0.9463087248322148
infamous,0.5432981082258236,4,0.7319130096275079,0.7422987446313107,0.5655737704918032
infant,0.0,1,0.0,0.0,1.0
infatuation,0.2631749244048975,3,0.7212510566942105,0.364886708951438,0.625
infect,0.1913646452478312,3,0.2453717430202542,0.7798968328314602,0.9395973154362416
infection,0.3780669104985823,3,0.6396802808071228,0.5910248007356936,0.7473118279569892
infectious,0.3847868225061885,3,0.4377956303845859,0.8789188283313124,0.8625
infer,0.3240993175485744,4,0.5182723826870252,0.6253455294458392,0.7967479674796748
inferior,0.5155883788378354,3,0.7286528466831511,0.7075912503255956,0.5804195804195804
inferno,0.5393298663200607,3,0.7335228659571689,0.7352597871864471,0.543778801843318
infestation,0.342258682271245,3,0.4814530136086099,0.7108869870933638,0.8461538461538461
infidelity,0.4734323128852206,3,0.7136269104899915,0.6634171244469352,0.6204379562043796
infinite,0.6306234041009614,3,0.8109971874847671,0.7775901246424561,0.6048387096774194
infinity,0.4503648165314751,3,0.6463321943770816,0.6968008408826443,0.7
inflation,0.5207256565928302,5,0.696092700613663,0.7480694110623021,0.6214285714285714
influential,0.6046925725236331,5,0.7656482296482348,0.7897785812179696,0.5675675675675675
influenza,0.1699588140336076,2,0.1800148658138677,0.9441376592161126,0.9728260869565216
info,0.1996282736391047,2,0.2649635360966291,0.7534179101772804,0.954954954954955
inform,0.5003625037263331,4,0.6545051533551961,0.764489784627852,0.5324675324675324
informal,0.5737953087321865,3,0.7315188925946414,0.7843889126321517,0.6887417218543046
informative,0.6317936022357656,4,0.8872318725973156,0.7120952501246709,0.36
ingredient,0.2969885226962658,4,0.3716856313616072,0.7990314869270002,0.8742138364779874
inhabit,0.0,1,0.0,0.0,1.0
inhabitant,0.4578119664804836,7,0.830978322880333,0.5509312985369077,0.3448275862068966
inhale,0.0,1,0.0,0.0,1.0
inherit,0.7140244237190845,6,0.827777060517604,0.8625805881508837,0.4846153846153846
inheritance,0.5664669243106211,5,0.7952283823627517,0.7123323775587039,0.5364238410596026
initial,0.5093782641368628,4,0.6375835245870022,0.7989200543831729,0.7222222222222222
initiate,0.342167440551316,3,0.3728109756131083,0.9178040962678276,0.8931297709923665
inject,0.2728187095781125,3,0.4068263446463821,0.6706023667549098,0.8809523809523809
injection,0.4069616466471139,3,0.6729619967140339,0.6047319887813022,0.7467532467532467
injure,0.2546134450877398,4,0.330923556322202,0.7694026013664522,0.8920454545454546
injury,0.2029210911372347,2,0.2318130500245902,0.8753652614281611,0.9622641509433962
injustice,0.5923019619854907,5,0.8881507465066057,0.6668935023870808,0.3981481481481481
ink,0.1638410139660989,2,0.1951473180458275,0.8395760475049074,0.9698492462311558
inlet,0.4050038076938088,2,0.5151332730348275,0.7862117026683055,0.8848920863309353
inmate,0.2483989094638424,2,0.2811937964320426,0.8833726512308535,0.951219512195122
inn,0.5469770867748716,6,0.7328468190779316,0.7463730107515217,0.5757575757575758
innate,0.6153160728032109,5,0.7941994340656937,0.7747626684311057,0.5346534653465347
inner,0.230160989473574,2,0.2713895875081111,0.8480833461110411,0.9534883720930232
innocence,0.6319165701034228,5,0.7919650299192484,0.797909688219258,0.4125
innocent,0.5685127415356271,3,0.7811543270612016,0.7277854347609414,0.5620915032679739
innovation,0.5847597898031949,5,0.8841255036984086,0.6613990744041098,0.3513513513513513
innovative,0.2289333380958114,3,0.4223692134348847,0.5420218396933548,0.8741721854304636
input,0.5076356992225125,5,0.701666851968397,0.7234711142452208,0.6308724832214765
inquire,0.1939633726214532,3,0.3146403503520342,0.6164605792119096,0.9155844155844156
inquiry,0.391954130679214,3,0.6571727271543392,0.5964248278781087,0.7428571428571429
inquisitive,0.4783620992582438,5,0.6327237931189827,0.7560362111564983,0.6745562130177515
insane,0.1407893728800383,2,0.1720369493531138,0.8183670624794774,0.9743589743589745
insanity,0.0,1,0.0,0.0,1.0
insect,0.4529987890435873,8,0.6950262273162168,0.6517722227444606,0.5859872611464968
insecure,0.6455484937423235,5,0.8061176110820255,0.8008117982633138,0.4756097560975609
insecurity,0.4873415567070219,4,0.6124974514094231,0.7956629951448714,0.7419354838709677
insensitive,0.2960893151406513,3,0.4190443180371486,0.7065823408072145,0.8758620689655172
insertion,0.6642948629302254,8,0.7754432992539639,0.8566646504900205,0.3786407766990291
insider,0.7143007221217826,6,0.8450901731220152,0.8452361000518356,0.4456521739130434
insight,0.4189894385050196,5,0.8390086163775342,0.4993863356422124,0.4454545454545454
insignificant,0.554067616076584,3,0.76940552435789,0.7201243018614701,0.5114942528735632
insist,0.5723391215687094,6,0.7842586343026562,0.7297836409255722,0.4793388429752066
insomnia,0.1317804031403469,2,0.2006223243127146,0.6568581218057161,0.96875
inspect,0.5756234086349811,5,0.8575829137638696,0.6712160415004206,0.4
inspector,0.4490102948686464,3,0.6883140803270288,0.6523334444289076,0.6721311475409836
inspiration,0.6363823766826102,6,0.81354755216261,0.782231321317296,0.3820224719101123
inspirational,0.6268212651539954,5,0.8289766039592923,0.7561386680398716,0.4736842105263157
inspire,0.6596814203755742,7,0.820215323372679,0.8042783420126821,0.3761467889908257
install,0.4266208638220518,6,0.5482543364853295,0.7781440755343073,0.7403846153846154
instant,0.3938925632435573,3,0.5366611565176918,0.7339688338903883,0.7911392405063291
instantaneous,0.0,1,0.0,0.0,1.0
instinctive,0.5414174055819441,3,0.7004162844901143,0.7729937432509619,0.6557377049180327
institution,0.6694600062786379,4,0.7894960409946826,0.8479586616231642,0.5683453237410072
instruct,0.405496371926381,4,0.5897823677511179,0.6875355963464413,0.7175141242937854
instruction,0.4534654914720095,6,0.5679979987290742,0.7983575514115591,0.6751592356687898
instructor,0.290618937221541,3,0.3344039143781773,0.8690655962025614,0.9090909090909092
instrument,0.0,1,0.0,0.0,1.0
insufficient,0.3243610830675195,2,0.4689955935892811,0.6916079543203042,0.9
insulin,0.1283578554378544,2,0.2006223243127146,0.6397984664846175,0.96875
insult,0.6029842132911282,4,0.8402955276506415,0.7175858890704734,0.4326923076923077
insure,0.6417157142872463,7,0.9053398103698156,0.708811991847698,0.3100775193798449
intake,0.708229307180064,4,0.7943529488789502,0.8915801322064326,0.4848484848484848
integral,0.6683951378921982,4,0.8674810873497271,0.7705011067552336,0.4015151515151515
integrate,0.4944186300832257,4,0.5891756283701488,0.8391702003203159,0.7142857142857143
integration,0.6646150135884348,5,0.9511607606363124,0.6987409921576424,0.2772277227722772
integrity,0.5305854172411578,4,0.741252651334655,0.7157956417232607,0.6260162601626016
intellect,0.1369324089553433,2,0.3989860130859799,0.3432010257608577,0.9209039548022598
intellectual,0.3577833486902674,2,0.7671903206448684,0.4663553997781535,0.7761194029850746
intelligence,0.0,1,0.0,0.0,1.0
intelligent,0.2121995620105616,2,0.2974722489192896,0.7133423799412488,0.9473684210526316
intend,0.6991812092065554,3,0.9864398436627984,0.7087925469538934,0.4128440366972477
intense,0.663637429235097,4,0.920012671720994,0.7213350963891438,0.4166666666666667
intent,0.4926912054080222,5,0.6557489988059987,0.7513411477640447,0.6766917293233082
intention,0.6144612309259572,5,0.8629249006580614,0.7120680263802478,0.3809523809523809
intentional,0.4313731559221532,5,0.535618590484686,0.8053737558507816,0.7439024390243902
interact,0.1943506056168162,2,0.2351933818192414,0.826343854208385,0.9615384615384616
interaction,0.2816108522246167,3,0.3444735220052806,0.8175108803291411,0.9052631578947368
intercourse,0.4322225109538126,2,0.5076575881820506,0.8514055950618702,0.8874172185430463
interested,0.5733097070388552,4,0.7860721689734408,0.7293346968225074,0.5714285714285714
interesting,0.3454058291073001,5,0.5694846109642024,0.6065235520982537,0.7254901960784313
interface,0.5245343918390741,6,0.6466754650876707,0.8111246214791252,0.6521739130434783
interfere,0.6459478775290962,4,0.8599024953086983,0.7511873509533263,0.3564356435643564
